DATAFLOW,FREQ: Frequency,INDICATOR: Indicator,IMPORTER: Importer,EXPORTER: Exporter,COMMODITY: Commodity,TIME_PERIOD: Time,OBS_VALUE,UNIT_MEASURE: Unit of measure,UNIT_MULT: Unit multiplier,OBS_STATUS: Observation Status,DATA_SOURCE: Data source,OBS_COMMENT: Comment
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"09: Coffee, tea, mate and spices",2018,10,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",1995,3839,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",1996,4085,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",1997,8604,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",1998,5705,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",1999,8696,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2000,6921,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2001,6086,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2002,7160,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2003,5967,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2004,7793,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2005,6558,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2006,4706,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2007,6726,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2008,5033,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2009,4400,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2010,6484,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2011,7286,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2012,6558,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2013,5031,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2014,4586,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2015,4997,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2016,6359,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2017,5372,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2018,6464,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TV: Tuvalu,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,1996,5,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TV: Tuvalu,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,1997,8,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TV: Tuvalu,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,1998,15,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TV: Tuvalu,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,1999,40,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TV: Tuvalu,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2000,39,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TV: Tuvalu,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2001,41,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TV: Tuvalu,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2002,98,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TV: Tuvalu,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2003,75,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TV: Tuvalu,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2004,114,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TV: Tuvalu,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2005,173,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TV: Tuvalu,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2006,143,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TV: Tuvalu,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2007,118,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TV: Tuvalu,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2008,102,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TV: Tuvalu,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2009,82,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TV: Tuvalu,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2010,57,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TV: Tuvalu,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2011,64,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TV: Tuvalu,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2012,71,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TV: Tuvalu,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2013,61,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TV: Tuvalu,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2014,44,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TV: Tuvalu,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2015,68,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TV: Tuvalu,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2016,93,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TV: Tuvalu,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2017,73,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TV: Tuvalu,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2018,51,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,1995,2712,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,1996,2851,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,1997,3318,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,1998,3823,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,1999,3773,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2000,4412,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2001,3763,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2002,3721,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2003,4960,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2004,5526,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2005,4553,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2006,5452,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2007,5743,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2008,5691,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2009,5508,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2010,5347,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2011,5058,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2012,4573,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2013,4784,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2014,4750,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2015,4544,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2016,4749,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2017,4918,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PF: French Polynesia,AU_NZ: Australia and New Zealand,07: Edible vegetables and certain roots and tubers,2018,4445,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PW: Palau,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",1995,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PW: Palau,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2005,7,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PW: Palau,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2007,4,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PW: Palau,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2008,1,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PW: Palau,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2009,1,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PW: Palau,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2010,1,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PW: Palau,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2012,1,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PW: Palau,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2013,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PW: Palau,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2014,1,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PW: Palau,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2015,1,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PW: Palau,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2016,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PW: Palau,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2017,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PW: Palau,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2018,3,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WF: Wallis and Futuna Islands,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",1995,8,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WF: Wallis and Futuna Islands,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",1996,3,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WF: Wallis and Futuna Islands,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",1997,1,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WF: Wallis and Futuna Islands,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",1998,2,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WF: Wallis and Futuna Islands,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",1999,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WF: Wallis and Futuna Islands,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2000,3,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WF: Wallis and Futuna Islands,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2001,8,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WF: Wallis and Futuna Islands,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2002,2,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WF: Wallis and Futuna Islands,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2003,10,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WF: Wallis and Futuna Islands,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2004,4,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WF: Wallis and Futuna Islands,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2005,6,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WF: Wallis and Futuna Islands,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2006,9,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WF: Wallis and Futuna Islands,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2007,4,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WF: Wallis and Futuna Islands,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2008,7,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WF: Wallis and Futuna Islands,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2009,6,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WF: Wallis and Futuna Islands,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2010,4,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WF: Wallis and Futuna Islands,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2011,4,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WF: Wallis and Futuna Islands,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2012,2,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WF: Wallis and Futuna Islands,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2013,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WF: Wallis and Futuna Islands,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2015,1,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WF: Wallis and Futuna Islands,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2016,6,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WF: Wallis and Futuna Islands,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2017,5,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WF: Wallis and Futuna Islands,AU_NZ: Australia and New Zealand,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2018,5,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,02: Meat and edible meat offal,1995,11939,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,02: Meat and edible meat offal,1996,10574,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,02: Meat and edible meat offal,1997,11899,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,02: Meat and edible meat offal,1998,12780,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,02: Meat and edible meat offal,1999,15701,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,02: Meat and edible meat offal,2000,14682,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,02: Meat and edible meat offal,2001,12155,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,02: Meat and edible meat offal,2002,15572,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,02: Meat and edible meat offal,2003,14552,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,02: Meat and edible meat offal,2004,16503,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,02: Meat and edible meat offal,2005,18674,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,02: Meat and edible meat offal,2006,17363,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,02: Meat and edible meat offal,2007,14420,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,02: Meat and edible meat offal,2008,14077,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,02: Meat and edible meat offal,2009,12714,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,02: Meat and edible meat offal,2010,10259,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,02: Meat and edible meat offal,2011,8776,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,02: Meat and edible meat offal,2012,11048,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,02: Meat and edible meat offal,2013,9267,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,02: Meat and edible meat offal,2014,9474,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,02: Meat and edible meat offal,2015,10302,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,02: Meat and edible meat offal,2016,13774,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,02: Meat and edible meat offal,2017,11897,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AU_NZ: Australia and New Zealand,02: Meat and edible meat offal,2018,14235,TON: tonnes,,,,
